Bezirk,Straße,Hausnummer,Zuschlag_bis_0319,Zuschlag_seit_0419,Differenz
1,Kantgasse ,3,10.93,12.21,1.28
1,Kantgasse ,1,10.93,12.21,1.28
1,Karlsplatz ,5,10.93,12.21,1.28
1,Karlsplatz ,3,10.93,12.21,1.28
1,Karlsplatz ,2,10.93,12.21,1.28
1,Karlsplatz ,1,10.93,12.21,1.28
1,Kleeblattgasse ,4,10.93,12.21,1.28
1,Kleeblattgasse ,5,10.93,12.21,1.28
1,Kleeblattgasse ,11,10.93,12.21,1.28
1,Kleeblattgasse ,7,10.93,12.21,1.28
1,Kleeblattgasse ,13,10.93,12.21,1.28
1,Kleine Marxerbrücke ,109,10.93,12.21,1.28
1,Kleine Ungarbrücke ,111,10.93,12.21,1.28
1,Kohlmarkt ,7 / 1,10.93,12.21,1.28
1,Kohlmarkt ,7 / 3,10.93,12.21,1.28
1,Kohlmarkt ,5,10.93,12.21,1.28
1,Kohlmarkt ,4,10.93,12.21,1.28
1,Kohlmarkt ,3,10.93,12.21,1.28
1,Kohlmarkt ,2,10.93,12.21,1.28
1,Kohlmarkt ,1,10.93,12.21,1.28
1,Kohlmarkt ,8 - 10,10.93,12.21,1.28
1,Kohlmarkt ,9,10.93,12.21,1.28
1,Kohlmarkt ,11,10.93,12.21,1.28
1,Kohlmarkt ,16,10.93,12.21,1.28
1,Kohlmarkt ,14,10.93,12.21,1.28
1,Kohlmarkt ,12,10.93,12.21,1.28
1,Kramergasse ,9,10.93,12.21,1.28
1,Kramergasse ,3 / 2,10.93,12.21,1.28
1,Krugerstraße ,17,10.93,12.21,1.28
1,Krugerstraße ,18,10.93,12.21,1.28
1,Krugerstraße ,16,10.93,12.21,1.28
1,Krugerstraße ,13,10.93,12.21,1.28
1,Krugerstraße ,11,10.93,12.21,1.28
1,Krugerstraße ,10,10.93,12.21,1.28
1,Krugerstraße ,8,10.93,12.21,1.28
1,Krugerstraße ,6,10.93,12.21,1.28
1,Krugerstraße ,5,10.93,12.21,1.28
1,Krugerstraße ,4,10.93,12.21,1.28
1,Krugerstraße ,3,10.93,12.21,1.28
1,Krugerstraße ,2,10.93,12.21,1.28
1,Krugerstraße ,1,10.93,12.21,1.28
1,Kumpfgasse ,6,10.93,12.21,1.28
1,Kumpfgasse ,7,10.93,12.21,1.28
1,Kumpfgasse ,9,10.93,12.21,1.28
1,Kumpfgasse ,5,10.93,12.21,1.28
1,Kupferschmiedgasse ,2,10.93,12.21,1.28
1,Kurrentgasse ,12,10.93,12.21,1.28
1,Kurrentgasse ,8,10.93,12.21,1.28
1,Kurrentgasse ,6,10.93,12.21,1.28
1,Kurrentgasse ,4,10.93,12.21,1.28
1,Kurrentgasse ,10,10.93,12.21,1.28
1,Kärntner Ring ,18,10.93,12.21,1.28
1,Kärntner Ring ,17,10.93,12.21,1.28
1,Kärntner Ring ,16,10.93,12.21,1.28
1,Kärntner Ring ,15,10.93,12.21,1.28
1,Kärntner Ring ,14,10.93,12.21,1.28
1,Kärntner Ring ,12,10.93,12.21,1.28
1,Kärntner Ring ,11 - 13 / 7,10.93,12.21,1.28
1,Kärntner Ring ,10,10.93,12.21,1.28
1,Kärntner Ring ,9,10.93,12.21,1.28
1,Kärntner Ring ,8,10.93,12.21,1.28
1,Kärntner Ring ,6,10.93,12.21,1.28
1,Kärntner Ring ,5 - 7,10.93,12.21,1.28
1,Kärntner Ring ,4,10.93,12.21,1.28
1,Kärntner Ring ,3,10.93,12.21,1.28
1,Kärntner Ring ,2 A,10.93,12.21,1.28
1,Kärntner Ring ,2,10.93,12.21,1.28
1,Kärntner Ring ,1 S,10.93,12.21,1.28
1,Kärntner Straße ,51,10.93,12.21,1.28
1,Kärntner Straße ,47,10.93,12.21,1.28
1,Kärntner Straße ,41,10.93,12.21,1.28
1,Kärntner Straße ,37,10.93,12.21,1.28
1,Kärntner Straße ,28,10.93,12.21,1.28
1,Kärntner Straße ,21 - 23 / 2,10.93,12.21,1.28
1,Kärntner Straße ,21 - 23 / 1,10.93,12.21,1.28
1,Kärntner Straße ,17,10.93,12.21,1.28
1,Kärntner Straße ,16,10.93,12.21,1.28
1,Kärntner Straße ,13 - 15,10.93,12.21,1.28
1,Kärntner Straße ,11,10.93,12.21,1.28
1,Kärntner Straße ,10,10.93,12.21,1.28
1,Kärntner Straße ,8,10.93,12.21,1.28
1,Kärntner Straße ,7,10.93,12.21,1.28
1,Kärntner Straße ,6,10.93,12.21,1.28
1,Kärntner Straße ,5,10.93,12.21,1.28
1,Kärntner Straße ,19,10.93,12.21,1.28
1,Köllnerhofgasse ,1,10.93,12.21,1.28
1,Köllnerhofgasse ,6,10.93,12.21,1.28
1,Köllnerhofgasse ,5,10.93,12.21,1.28
1,Köllnerhofgasse ,4,10.93,12.21,1.28
1,Köllnerhofgasse ,3,10.93,12.21,1.28
1,Körblergasse ,2,10.93,12.21,1.28
1,Landesgerichtsstraße ,18,10.93,12.21,1.28
1,Landhausgasse ,2,10.93,12.21,1.28
1,Landskrongasse ,4,10.93,12.21,1.28
1,Landskrongasse ,5,10.93,12.21,1.28
1,Laurenzerberg ,1,10.93,12.21,1.28
1,Laurenzerberg ,3,10.93,12.21,1.28
1,Ledererhof ,9,10.93,12.21,1.28
1,Ledererhof ,2,10.93,12.21,1.28
1,Lichtenfelsgasse ,1,10.93,12.21,1.28
1,Lichtenfelsgasse ,5,10.93,12.21,1.28
1,Lichtenfelsgasse ,7,10.93,12.21,1.28
1,Liebenberggasse ,7,10.93,12.21,1.28
1,Liebiggasse ,4,10.93,12.21,1.28
1,Liebiggasse ,6,10.93,12.21,1.28
1,Liebiggasse ,5,10.93,12.21,1.28
1,Liliengasse ,1,10.93,12.21,1.28
1,Lobkowitzplatz ,2,10.93,12.21,1.28
1,Lobkowitzplatz ,3,10.93,12.21,1.28
1,Lothringerstraße ,7,10.93,12.21,1.28
1,Lugeck ,7,10.93,12.21,1.28
1,Lugeck ,1 - 2,10.93,12.21,1.28
1,Löwelstraße ,20,10.93,12.21,1.28
1,Löwelstraße ,18,10.93,12.21,1.28
1,Löwelstraße ,14 - 16,10.93,12.21,1.28
1,Löwelstraße ,12,10.93,12.21,1.28
1,Löwelstraße ,8,10.93,12.21,1.28
1,Löwelstraße ,6,10.93,12.21,1.28
1,Mahlerstraße ,14,10.93,12.21,1.28
1,Mahlerstraße ,13,10.93,12.21,1.28
1,Mahlerstraße ,12 / 5,10.93,12.21,1.28
1,Mahlerstraße ,12 / 6,10.93,12.21,1.28
1,Mahlerstraße ,11,10.93,12.21,1.28
1,Mahlerstraße ,9,10.93,12.21,1.28
1,Mahlerstraße ,7,10.93,12.21,1.28
1,Mahlerstraße ,5,10.93,12.21,1.28
1,Mahlerstraße ,3,10.93,12.21,1.28
1,Marc-Aurel-Straße ,2 B / 7,10.93,12.21,1.28
1,Marc-Aurel-Straße ,2 A / 6,10.93,12.21,1.28
1,Marc-Aurel-Straße ,2 / 5,10.93,12.21,1.28
1,Marc-Aurel-Straße ,10 - 12,10.93,12.21,1.28
1,Marc-Aurel-Straße ,9,10.93,12.21,1.28
1,Marc-Aurel-Straße ,8,10.93,12.21,1.28
1,Marc-Aurel-Straße ,7,10.93,12.21,1.28
1,Marc-Aurel-Straße ,6,10.93,12.21,1.28
1,Marc-Aurel-Straße ,5,10.93,12.21,1.28
1,Maria-Theresien-Straße ,32 - 34,10.93,12.21,1.28
1,Maria-Theresien-Straße ,30,10.93,12.21,1.28
1,Maria-Theresien-Straße ,24,10.93,12.21,1.28
1,Maria-Theresien-Straße ,22,10.93,12.21,1.28
1,Maria-Theresien-Straße ,18 / 3,10.93,12.21,1.28
1,Maysedergasse ,1,10.93,12.21,1.28
1,Maysedergasse ,2,10.93,12.21,1.28
1,Maysedergasse ,3,10.93,12.21,1.28
1,Michaelerplatz ,1,10.93,12.21,1.28
1,Michaelerplatz ,5,10.93,12.21,1.28
1,Milchgasse ,1,10.93,12.21,1.28
1,Minoritenplatz ,8,10.93,12.21,1.28
1,Minoritenplatz ,3,10.93,12.21,1.28
1,Minoritenplatz ,2 B,10.93,12.21,1.28
1,Minoritenplatz ,2 A,10.93,12.21,1.28
1,Minoritenplatz ,1,10.93,12.21,1.28
1,Minoritenplatz ,5,10.93,12.21,1.28
1,Morzinplatz ,1,10.93,12.21,1.28
1,Museumstraße ,4 / 1,10.93,12.21,1.28
1,Museumstraße ,4 / 2,10.93,12.21,1.28
1,Museumstraße ,4,10.93,12.21,1.28
1,Museumstraße ,12,10.93,12.21,1.28
1,Mölker Bastei ,10,10.93,12.21,1.28
1,Mölker Bastei ,14,10.93,12.21,1.28
1,Mölker Bastei ,16 / 2,10.93,12.21,1.28
1,Mölker Bastei ,5 / 1,10.93,12.21,1.28
1,Naglergasse ,1,10.93,12.21,1.28
1,Naglergasse ,3,10.93,12.21,1.28
1,Naglergasse ,4,10.93,12.21,1.28
1,Naglergasse ,5,10.93,12.21,1.28
1,Naglergasse ,9,10.93,12.21,1.28
1,Naglergasse ,10,10.93,12.21,1.28
1,Naglergasse ,12,10.93,12.21,1.28
1,Naglergasse ,13,10.93,12.21,1.28
1,Naglergasse ,15,10.93,12.21,1.28
1,Naglergasse ,17,10.93,12.21,1.28
1,Naglergasse ,19,10.93,12.21,1.28
1,Naglergasse ,23,10.93,12.21,1.28
1,Naglergasse ,25,10.93,12.21,1.28
1,Naglergasse ,27,10.93,12.21,1.28
1,Naglergasse ,21,10.93,12.21,1.28
1,Neubadgasse ,4,10.93,12.21,1.28
1,Neubadgasse ,6,10.93,12.21,1.28
1,Neutorgasse ,20,10.93,12.21,1.28
1,Neutorgasse ,17,10.93,12.21,1.28
1,Neutorgasse ,15,10.93,12.21,1.28
1,Neutorgasse ,13,10.93,12.21,1.28
1,Neutorgasse ,12,10.93,12.21,1.28
1,Neutorgasse ,9,10.93,12.21,1.28
1,Neutorgasse ,8,10.93,12.21,1.28
1,Neutorgasse ,7,10.93,12.21,1.28
1,Neutorgasse ,6,10.93,12.21,1.28
1,Neutorgasse ,5,10.93,12.21,1.28
1,Neutorgasse ,2,10.93,12.21,1.28
1,Nibelungengasse ,15,10.93,12.21,1.28
1,Nibelungengasse ,13,10.93,12.21,1.28
1,Nibelungengasse ,11,10.93,12.21,1.28
1,Nibelungengasse ,7,10.93,12.21,1.28
1,Nibelungengasse ,8,10.93,12.21,1.28
1,Nibelungengasse ,1 - 3,10.93,12.21,1.28
1,Nibelungengasse ,2,10.93,12.21,1.28
1,Nibelungengasse ,4,10.93,12.21,1.28
1,Nibelungengasse ,10,10.93,12.21,1.28
1,Nikolaigasse ,1 / 2,10.93,12.21,1.28
1,Nikolaigasse ,1 / 1,10.93,12.21,1.28
1,Operngasse ,4,10.93,12.21,1.28
1,Opernring ,19,10.93,12.21,1.28
1,Opernring ,11,10.93,12.21,1.28
1,Opernring ,4 / 1,10.93,12.21,1.28
1,Opernring ,6,10.93,12.21,1.28
1,Opernring ,7,10.93,12.21,1.28
1,Opernring ,4 / 2,10.93,12.21,1.28
1,Opernring ,8 / 2,10.93,12.21,1.28
1,Opernring ,23,10.93,12.21,1.28
1,Opernring ,21,10.93,12.21,1.28
1,Opernring ,17,10.93,12.21,1.28
1,Opernring ,15,10.93,12.21,1.28
1,Opernring ,9,10.93,12.21,1.28
1,Opernring ,8 / 1,10.93,12.21,1.28
1,Opernring ,3 - 5,10.93,12.21,1.28
1,Oppolzergasse ,6,10.93,12.21,1.28
1,Oppolzergasse ,4,10.93,12.21,1.28
1,Oskar-Kokoschka-Platz ,2,10.93,12.21,1.28
1,Parisergasse ,4,10.93,12.21,1.28
1,Parkring ,20,10.93,12.21,1.28
1,Parkring ,18,10.93,12.21,1.28
1,Parkring ,16,10.93,12.21,1.28
1,Parkring ,12,10.93,12.21,1.28
1,Parkring ,12 S,10.93,12.21,1.28
1,Parkring ,4 / 2,10.93,12.21,1.28
1,Parkring ,4 / 1,10.93,12.21,1.28
1,Parkring ,2,10.93,12.21,1.28
1,Passauer Platz ,2,10.93,12.21,1.28
1,Passauer Platz ,5 / 1,10.93,12.21,1.28
1,Passauer Platz ,5 / 3,10.93,12.21,1.28
1,Passauer Platz ,5 / 2,10.93,12.21,1.28
1,Passauer Platz ,5 / 4,10.93,12.21,1.28
1,Passauer Platz ,8,10.93,12.21,1.28
1,Passauer Platz ,3,10.93,12.21,1.28
1,Pestalozzigasse ,3,10.93,12.21,1.28
1,Pestalozzigasse ,1,10.93,12.21,1.28
1,Petersplatz ,3,10.93,12.21,1.28
1,Petersplatz ,4,10.93,12.21,1.28
1,Petersplatz ,6 - 6 - A,10.93,12.21,1.28
1,Petersplatz ,10,10.93,12.21,1.28
1,Petersplatz ,9,10.93,12.21,1.28
1,Petersplatz ,6,10.93,12.21,1.28
1,Philharmonikerstraße ,2,10.93,12.21,1.28
1,Philharmonikerstraße ,4,10.93,12.21,1.28
1,Philharmonikerstraße ,6,10.93,12.21,1.28
1,Plankengasse ,2,10.93,12.21,1.28
1,Plankengasse ,1,10.93,12.21,1.28
1,Plankengasse ,3,10.93,12.21,1.28
1,Plankengasse ,4,10.93,12.21,1.28
1,Plankengasse ,6,10.93,12.21,1.28
1,Postgasse ,16,10.93,12.21,1.28
1,Postgasse ,14,10.93,12.21,1.28
1,Postgasse ,13,10.93,12.21,1.28
1,Postgasse ,11,0.0,0.0,0.0
1,Postgasse ,9,10.93,12.21,1.28
1,Postgasse ,8,10.93,12.21,1.28
1,Postgasse ,8 - 12,0.0,0.0,0.0
1,Postgasse ,7,10.93,12.21,1.28
1,Postgasse ,6,10.93,12.21,1.28
1,Postgasse ,4 A,0.0,0.0,0.0
1,Postgasse ,4,10.93,12.21,1.28
1,Postgasse ,2,10.93,12.21,1.28
1,Postgasse ,1 - 3,0.0,0.0,0.0
1,Postgasse ,10 - 12,0.0,0.0,0.0
1,Predigergasse ,5,10.93,12.21,1.28
1,Predigergasse ,3,10.93,12.21,1.28
1,Rabensteig ,3,10.93,12.21,1.28
1,Rabensteig ,1,10.93,12.21,1.28
1,Radetzkybrücke ,107,10.93,12.21,1.28
1,Rathausplatz ,1,10.93,12.21,1.28
1,Rathausplatz ,8,10.93,12.21,1.28
1,Rathausplatz ,3,10.93,12.21,1.28
1,Rathausplatz ,4,10.93,12.21,1.28
1,Rathausstraße ,15,10.93,12.21,1.28
1,Rathausstraße ,14 - 16,10.93,12.21,1.28
1,Rathausstraße ,13,10.93,12.21,1.28
1,Rathausstraße ,11,10.93,12.21,1.28
1,Rathausstraße ,9,10.93,12.21,1.28
1,Rathausstraße ,7,10.93,12.21,1.28
1,Rathausstraße ,5,10.93,12.21,1.28
1,Rathausstraße ,4,10.93,12.21,1.28
1,Rathausstraße ,3,10.93,12.21,1.28
1,Rathausstraße ,2,10.93,12.21,1.28
1,Rathausstraße ,1,10.93,12.21,1.28
1,Rathausstraße ,19,10.93,12.21,1.28
1,Rathausstraße ,20,10.93,12.21,1.28
1,Rathausstraße ,21,10.93,12.21,1.28
1,Rauhensteingasse ,8,10.93,12.21,1.28
1,Rauhensteingasse ,7,10.93,12.21,1.28
1,Rauhensteingasse ,6,10.93,12.21,1.28
1,Rauhensteingasse ,4,10.93,12.21,1.28
1,Rauhensteingasse ,3,10.93,12.21,1.28
1,Rauhensteingasse ,1,10.93,12.21,1.28
1,Reichsratsstraße ,1,10.93,12.21,1.28
1,Reichsratsstraße ,3,10.93,12.21,1.28
1,Reichsratsstraße ,17,10.93,12.21,1.28
1,Reichsratsstraße ,15,10.93,12.21,1.28
1,Reichsratsstraße ,13,10.93,12.21,1.28
1,Reichsratsstraße ,7,10.93,12.21,1.28
1,Reichsratsstraße ,5,10.93,12.21,1.28
1,Reichsratsstraße ,11,10.93,12.21,1.28
1,Reischachstraße ,3,10.93,12.21,1.28
1,Reitschulgasse ,2,10.93,12.21,1.28
1,Renngasse ,15,10.93,12.21,1.28
1,Renngasse ,12,10.93,12.21,1.28
1,Renngasse ,10,10.93,12.21,1.28
1,Renngasse ,10 / 2,10.93,12.21,1.28
1,Renngasse ,9,10.93,12.21,1.28
1,Renngasse ,5,10.93,12.21,1.28
1,Renngasse ,4,10.93,12.21,1.28
1,Renngasse ,3,10.93,12.21,1.28
1,Renngasse ,2,10.93,12.21,1.28
1,Renngasse ,1,10.93,12.21,1.28
1,Riemergasse ,1 - 3,10.93,12.21,1.28
1,Riemergasse ,2,10.93,12.21,1.28
1,Riemergasse ,4,10.93,12.21,1.28
1,Riemergasse ,6,10.93,12.21,1.28
1,Riemergasse ,7,10.93,12.21,1.28
1,Riemergasse ,8,10.93,12.21,1.28
1,Riemergasse ,10,10.93,12.21,1.28
1,Riemergasse ,11,10.93,12.21,1.28
1,Riemergasse ,12,10.93,12.21,1.28
1,Riemergasse ,13 / 2,10.93,12.21,1.28
1,Riemergasse ,14,10.93,12.21,1.28
1,Rockhgasse ,4 / 2,10.93,12.21,1.28
1,Rosenbursenstraße ,8,10.93,12.21,1.28
1,Rosenbursenstraße ,2,10.93,12.21,1.28
1,Rosenbursenstraße ,4,10.93,12.21,1.28
1,Rosengasse ,3,10.93,12.21,1.28
1,Rosengasse ,4,10.93,12.21,1.28
1,Rosengasse ,8,10.93,12.21,1.28
1,Rotenturmstraße ,29,10.93,12.21,1.28
1,Rotenturmstraße ,27,10.93,12.21,1.28
1,Rotenturmstraße ,23,10.93,12.21,1.28
1,Rotenturmstraße ,21,10.93,12.21,1.28
1,Rotenturmstraße ,19,10.93,12.21,1.28
1,Rotenturmstraße ,17,10.93,12.21,1.28
1,Rotenturmstraße ,14,10.93,12.21,1.28
1,Rotenturmstraße ,13,10.93,12.21,1.28
1,Rotenturmstraße ,12,10.93,12.21,1.28
1,Rotenturmstraße ,11,10.93,12.21,1.28
1,Rotenturmstraße ,5 - 9,10.93,12.21,1.28
1,Rotenturmstraße ,2,10.93,12.21,1.28
1,Rotenturmstraße ,1 - 3,10.93,12.21,1.28
1,Rudolfsplatz ,13 A,10.93,12.21,1.28
1,Rudolfsplatz ,12,10.93,12.21,1.28
1,Rudolfsplatz ,11,10.93,12.21,1.28
1,Rudolfsplatz ,10,10.93,12.21,1.28
1,Rudolfsplatz ,8 / 1,10.93,12.21,1.28
1,Rudolfsplatz ,6,10.93,12.21,1.28
1,Rudolfsplatz ,5 B,10.93,12.21,1.28
1,Rudolfsplatz ,5,10.93,12.21,1.28
1,Rudolfsplatz ,4,10.93,12.21,1.28
1,Rudolfsplatz ,3,10.93,12.21,1.28
1,Rudolfsplatz ,2,10.93,12.21,1.28
1,Rudolfsplatz ,1,10.93,12.21,1.28
1,Ruprechtsplatz ,1,10.93,12.21,1.28
1,Ruprechtsplatz ,4 - 5,10.93,12.21,1.28
1,Salvatorgasse ,5,10.93,12.21,1.28
1,Salvatorgasse ,12,10.93,12.21,1.28
1,Salzgries ,21,10.93,12.21,1.28
1,Salzgries ,19,10.93,12.21,1.28
1,Salzgries ,16,10.93,12.21,1.28
1,Salzgries ,15,10.93,12.21,1.28
1,Salzgries ,14,10.93,12.21,1.28
1,Salzgries ,12,10.93,12.21,1.28
1,Salzgries ,3,10.93,12.21,1.28
1,Salztorbrücke ,102,10.93,12.21,1.28
1,Salztorgasse ,8 / 6,10.93,12.21,1.28
1,Salztorgasse ,7,10.93,12.21,1.28
1,Salztorgasse ,6 / 4,10.93,12.21,1.28
1,Salztorgasse ,5,10.93,12.21,1.28
1,Salztorgasse ,2,10.93,12.21,1.28
1,Salztorgasse ,1,10.93,12.21,1.28
1,Schauflergasse ,2,10.93,12.21,1.28
1,Schauflergasse ,6,10.93,12.21,1.28
1,Schellinggasse ,12,10.93,12.21,1.28
1,Schellinggasse ,1,10.93,12.21,1.28
1,Schellinggasse ,3,10.93,12.21,1.28
1,Schellinggasse ,5,10.93,12.21,1.28
1,Schellinggasse ,6,10.93,12.21,1.28
1,Schellinggasse ,7,10.93,12.21,1.28
1,Schenkenstraße ,8,10.93,12.21,1.28
1,Schenkenstraße ,4,10.93,12.21,1.28
1,Schenkenstraße ,2,10.93,12.21,1.28
1,Schmerlingplatz ,2,10.93,12.21,1.28
1,Schmerlingplatz ,3,10.93,12.21,1.28
1,Schmerlingplatz ,8,10.93,12.21,1.28
1,Schottenbastei ,4,10.93,12.21,1.28
1,Schottenbastei ,6,10.93,12.21,1.28
1,Schottenbastei ,7 - 9,10.93,12.21,1.28
1,Schottenbastei ,10 - 16,10.93,12.21,1.28
1,Schottenbastei ,11,10.93,12.21,1.28
1,Schottengasse ,3 / 3,10.93,12.21,1.28
1,Schottengasse ,3 / 7,10.93,12.21,1.28
1,Schottengasse ,3 / 8,10.93,12.21,1.28
1,Schottengasse ,3 / 5,10.93,12.21,1.28
1,Schottengasse ,3 / 6,10.93,12.21,1.28
1,Schottengasse ,3 - 3 - A,10.93,12.21,1.28
1,Schottengasse ,3 / 4,10.93,12.21,1.28
1,Schottengasse ,10,10.93,12.21,1.28
1,Schottengasse ,7,10.93,12.21,1.28
1,Schottengasse ,3 / 1,10.93,12.21,1.28
1,Schottengasse ,7 / 1,10.93,12.21,1.28
1,Schottengasse ,6 - 8,10.93,12.21,1.28
1,Schottengasse ,4,10.93,12.21,1.28
1,Schottengasse ,3 / 2,10.93,12.21,1.28
1,Schottenring ,31,10.93,12.21,1.28
1,Schottenring ,30,10.93,12.21,1.28
1,Schottenring ,28 / 3,10.93,12.21,1.28
1,Schottenring ,28 / 4,10.93,12.21,1.28
1,Schottenring ,28 / 2,10.93,12.21,1.28
1,Schottenring ,24,10.93,12.21,1.28
1,Schottenring ,23,10.93,12.21,1.28
1,Schottenring ,22 - 24,10.93,12.21,1.28
1,Schottenring ,21,10.93,12.21,1.28
1,Schottenring ,17 / 2,10.93,12.21,1.28
1,Schottenring ,17 / 1,10.93,12.21,1.28
1,Schottenring ,15,10.93,12.21,1.28
1,Schottenring ,14 - 14 - A,10.93,12.21,1.28
1,Schottenring ,14,10.93,12.21,1.28
1,Schottenring ,11,10.93,12.21,1.28
1,Schottenring ,10,10.93,12.21,1.28
1,Schottenring ,7 - 9,10.93,12.21,1.28
1,Schottenring ,3,10.93,12.21,1.28
1,Schottenring ,33,10.93,12.21,1.28
1,Schottenring ,35,10.93,12.21,1.28
1,Schreyvogelgasse ,2,10.93,12.21,1.28
1,Schreyvogelgasse ,8,10.93,12.21,1.28
1,Schreyvogelgasse ,6,10.93,12.21,1.28
1,Schreyvogelgasse ,3,10.93,12.21,1.28
1,Schreyvogelgasse ,10,10.93,12.21,1.28
1,Schreyvogelgasse ,14,10.93,12.21,1.28
1,Schreyvogelgasse ,12,10.93,12.21,1.28
1,Schubertring ,3,10.93,12.21,1.28
1,Schubertring ,4,10.93,12.21,1.28
1,Schubertring ,6,10.93,12.21,1.28
1,Schubertring ,7,10.93,12.21,1.28
1,Schubertring ,8,10.93,12.21,1.28
1,Schubertring ,9,10.93,12.21,1.28
1,Schubertring ,10 - 12,10.93,12.21,1.28
1,Schubertring ,14,10.93,12.21,1.28
1,Schubertring ,5,10.93,12.21,1.28
1,Schulerstraße ,18,10.93,12.21,1.28
1,Schulerstraße ,12,10.93,12.21,1.28
1,Schulerstraße ,10,10.93,12.21,1.28
1,Schulerstraße ,6,10.93,12.21,1.28
1,Schulhof ,1 A,10.93,12.21,1.28
1,Schulhof ,2,10.93,12.21,1.28
1,Schulhof ,4,10.93,12.21,1.28
1,Schulhof ,6,10.93,12.21,1.28
1,Schultergasse ,1,10.93,12.21,1.28
1,Schultergasse ,3,10.93,12.21,1.28
1,Schultergasse ,5,10.93,12.21,1.28
1,Schwarzenbergplatz ,16,10.93,12.21,1.28
1,Schwarzenbergplatz ,15,10.93,12.21,1.28
1,Schwarzenbergplatz ,2,10.93,12.21,1.28
1,Schwarzenbergplatz ,1,10.93,12.21,1.28
1,Schwarzenbergstraße ,8,10.93,12.21,1.28
1,Schwarzenbergstraße ,5 - 7,10.93,12.21,1.28
1,Schwarzenbergstraße ,1 - 3,10.93,12.21,1.28
1,Schwedenbrücke ,105,10.93,12.21,1.28
1,Schwedenplatz ,2,10.93,12.21,1.28
1,Schwedenplatz ,3 - 4 / 2,10.93,12.21,1.28
1,Schwedenplatz ,3 - 4 / 1,10.93,12.21,1.28
1,Schwertgasse ,3,10.93,12.21,1.28
1,Schwertgasse ,4,10.93,12.21,1.28
1,Schönlaterngasse ,7,10.93,12.21,1.28
1,Schönlaterngasse ,3,10.93,12.21,1.28
1,Schönlaterngasse ,4,10.93,12.21,1.28
1,Schönlaterngasse ,6,10.93,12.21,1.28
1,Schönlaterngasse ,7 A,10.93,12.21,1.28
1,Schönlaterngasse ,8,10.93,12.21,1.28
1,Schönlaterngasse ,13,10.93,12.21,1.28
1,Schönlaterngasse ,11,10.93,12.21,1.28
1,Seilergasse ,15,10.93,12.21,1.28
1,Seilergasse ,14,10.93,12.21,1.28
1,Seilergasse ,9,10.93,12.21,1.28
1,Seilergasse ,4,10.93,12.21,1.28
1,Seilergasse ,3,10.93,12.21,1.28
1,Seilergasse ,2,10.93,12.21,1.28
1,Seilergasse ,16,10.93,12.21,1.28
1,Seilerstätte ,22,10.93,12.21,1.28
1,Seilerstätte ,18 - 20,10.93,12.21,1.28
1,Seilerstätte ,17,10.93,12.21,1.28
1,Seilerstätte ,16,10.93,12.21,1.28
1,Seilerstätte ,15,10.93,12.21,1.28
1,Seilerstätte ,13,10.93,12.21,1.28
1,Seilerstätte ,12,10.93,12.21,1.28
1,Seilerstätte ,11,10.93,12.21,1.28
1,Seilerstätte ,10 / 2,10.93,12.21,1.28
1,Seilerstätte ,9,10.93,12.21,1.28
1,Seilerstätte ,5,10.93,12.21,1.28
1,Seilerstätte ,2,10.93,12.21,1.28
1,Seilerstätte ,1,10.93,12.21,1.28
1,Seilerstätte ,10 / 1,10.93,12.21,1.28
1,Seilerstätte ,30,10.93,12.21,1.28
1,Seilerstätte ,28,10.93,12.21,1.28
1,Seilerstätte ,26,10.93,12.21,1.28
1,Seilerstätte ,24,10.93,12.21,1.28
1,Seitenstettengasse ,5,10.93,12.21,1.28
1,Seitenstettengasse ,4,10.93,12.21,1.28
1,Seitzergasse ,6,10.93,12.21,1.28
1,Seitzergasse ,5 A,10.93,12.21,1.28
1,Seitzergasse ,2 - 4,10.93,12.21,1.28
1,Singerstraße ,18,10.93,12.21,1.28
1,Singerstraße ,20,10.93,12.21,1.28
1,Singerstraße ,21 - 25,10.93,12.21,1.28
1,Singerstraße ,22,10.93,12.21,1.28
1,Singerstraße ,26 - 26 - A,10.93,12.21,1.28
1,Singerstraße ,27,10.93,12.21,1.28
1,Singerstraße ,28,10.93,12.21,1.28
1,Singerstraße ,30,10.93,12.21,1.28
1,Singerstraße ,17 - 19,10.93,12.21,1.28
1,Singerstraße ,16,10.93,12.21,1.28
1,Singerstraße ,14,10.93,12.21,1.28
1,Singerstraße ,13,10.93,12.21,1.28
1,Singerstraße ,1,10.93,12.21,1.28
1,Singerstraße ,2,10.93,12.21,1.28
1,Singerstraße ,4,10.93,12.21,1.28
1,Singerstraße ,6,10.93,12.21,1.28
1,Singerstraße ,7,10.93,12.21,1.28
1,Singerstraße ,11 B,10.93,12.21,1.28
1,Singerstraße ,11 A,10.93,12.21,1.28
1,Singerstraße ,11,10.93,12.21,1.28
1,Singerstraße ,11 C,10.93,12.21,1.28
1,Singerstraße ,12,10.93,12.21,1.28
1,Sonnenfelsgasse ,9,10.93,12.21,1.28
1,Sonnenfelsgasse ,11,10.93,12.21,1.28
1,Sonnenfelsgasse ,15,10.93,12.21,1.28
1,Sonnenfelsgasse ,17,10.93,12.21,1.28
1,Sonnenfelsgasse ,19,10.93,12.21,1.28
1,Sonnenfelsgasse ,7,10.93,12.21,1.28
1,Sonnenfelsgasse ,3,10.93,12.21,1.28
